regionID,constellationID,solarSystemID,solarSystemName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,luminosity,border,fringe,corridor,hub,international,regional,constellation,security,factionID,radius,sunTypeID,securityClass
10000048,20000560,30003833,Oulley,-2.80700974014836e+17,3.95332852869361e+16,1.12384488731242e+17,-2.80701704612235e+17,-2.80700501673311e+17,3.9533233737483e+16,3.95333650016564e+16,-1.12385785549071e+17,-1.12384112132335e+17,0.01784,1,0,1,0,0,0,0,0.338416,500004,836708367760.0,3802,D2
10000048,20000560,30003834,Chardalane,-3.09400639385178e+17,2.54719628628298e+16,1.25771680388015e+17,-3.09400675298302e+17,-3.09399865113494e+17,2.54719558155845e+16,2.54721147457766e+16,-1.25771784331226e+17,-1.25771270098793e+17,0.01358,0,1,0,0,0,0,0,0.372552,500004,405092404064.0,3798,D2
10000048,20000560,30003835,Maut,-3.0716822444615e+17,4.19026224006319e+16,1.27707409140798e+17,-3.0717189764262e+17,-3.07167242022528e+17,4.1902616193906e+16,4.19026457626269e+16,-1.27712420153609e+17,-1.27705886019947e+17,1.138,1,0,0,1,0,0,0,0.248017,500004,3267066831024.0,3803,D3
10000048,20000561,30003836,Vlillirier,-2.48904113213414e+17,1.20035450164442e+17,1.26000978023093e+17,-2.48905123648174e+17,-2.48900386189872e+17,1.20035252224488e+17,1.20036180262141e+17,-1.26002644905765e+17,-1.26000792493033e+17,0.1832,1,0,0,1,0,0,0,0.289309,500004,2368729151216.0,8,D2
10000048,20000561,30003837,Aldranette,-2.41664331712809e+17,1.15856951736934e+17,1.31650948853789e+17,-2.41665300750122e+17,-2.41664130509962e+17,1.1585690260673e+17,1.15856961941158e+17,-1.31652358610499e+17,-1.31650002843538e+17,0.0405,1,0,0,1,1,1,0,0.36751,500004,1177883480264.0,3802,D2
10000048,20000561,30003838,Oicx,-2.48615078129815e+17,1.24081360003664e+17,1.35484121423265e+17,-2.48616864340032e+17,-2.48614983452138e+17,1.24081021054666e+17,1.24081377973156e+17,-1.35484176813015e+17,-1.35482159474107e+17,0.01601,0,1,0,0,0,0,0,0.330045,500004,1008669453968.0,3800,D2
10000048,20000561,30003839,Evaulon,-2.45278697484735e+17,1.07337803021522e+17,1.32221103073709e+17,-2.45279659314413e+17,-2.45277755066975e+17,1.07337769877753e+17,1.07337836848715e+17,-1.32221955518186e+17,-1.32220756360414e+17,0.04003,0,0,1,0,0,0,0,0.366836,500004,952123719120.0,3799,D2
10000048,20000561,30003840,Anchauttes,-2.53102743602763e+17,1.04550362892851e+17,1.36822784677019e+17,-2.53107769816043e+17,-2.5310273293573e+17,1.0455036230385e+17,1.04550651327218e+17,-1.36827005439933e+17,-1.36822639001679e+17,0.02532,0,0,1,0,0,0,0,0.339596,500004,2518440156480.0,3800,D2
10000048,20000561,30003841,Alsavoinon,-2.559197027179e+17,1.18072986408054e+17,1.22562455169494e+17,-2.55921001468621e+17,-2.55919479840509e+17,1.18072953883666e+17,1.18072991992146e+17,-1.22562988570541e+17,-1.22561124548389e+17,0.1245,0,1,0,0,0,0,0,0.266366,500004,932011076088.0,3801,D2
10000048,20000561,30003842,Esesier,-2.64251487721478e+17,1.03351241981088e+17,1.31942323408954e+17,-2.64251675796505e+17,-2.6425034329794e+17,1.03351212622501e+17,1.033514205992e+17,-1.31945029764426e+17,-1.31942201930595e+17,0.1127,0,1,0,0,0,0,0,0.290698,500004,1413916915408.0,3802,D2
10000048,20000562,30003843,Avaux,-2.56914846215018e+17,5.98112194793638e+16,5.38264721943252e+16,-2.56915966064478e+17,-2.56910463397367e+17,5.98103467974313e+16,5.98114414152276e+16,-5.3830806223176e+16,-5.38231974744647e+16,0.711,1,0,1,0,0,1,0,0.447705,500004,3804374355672.0,3799,D2
10000048,20000562,30003844,Gallusiene,-2.57711090492743e+17,6.16269401090373e+16,6.10013885368336e+16,-2.57711398021599e+17,-2.5770797089301e+17,6.16269347242445e+16,6.16269937665962e+16,-6.10024053105512e+16,-6.10011276026224e+16,0.4805,0,0,1,0,0,0,0,0.313434,500004,1713564294832.0,3797,D2
10000048,20000562,30003845,Ruerrotta,-2.53222365636328e+17,6.59836690343115e+16,6.87718107306595e+16,-2.53222396909181e+17,-2.53221962680095e+17,6.59835904609841e+16,6.59836751325414e+16,-6.87720491120376e+16,-6.87700119840869e+16,0.0865,0,0,0,1,0,0,0,0.305396,500004,1018563975332.0,3797,
10000048,20000562,30003846,Hedoubel,-2.48637913725633e+17,7.16410907096468e+16,6.99210430034459e+16,-2.4863822938743e+17,-2.4863772101094e+17,7.16410883714286e+16,7.16410921384151e+16,-6.99215324722551e+16,-6.99193443025922e+16,0.01445,0,0,1,0,0,0,0,0.31613,500004,1094084831428.0,3798,D2
10000048,20000562,30003847,Amoen,-2.55218832366736e+17,5.83885784592601e+16,7.14365938452497e+16,-2.55221856030088e+17,-2.55218716747635e+17,5.83883786180379e+16,5.83885861065595e+16,-7.14374693720599e+16,-7.14351558895501e+16,0.06019,1,0,0,1,0,0,0,0.280538,500004,1569641226464.0,7,D2
10000048,20000562,30003848,Amasiree,-2.54358524825078e+17,6.34347342609407e+16,7.69786252858478e+16,-2.54360041832063e+17,-2.54358386295648e+17,6.34345146897613e+16,6.34347543118338e+16,-7.69787612056259e+16,-7.69747783971694e+16,0.04914,0,0,1,0,0,0,0,0.366469,500004,1991404228264.0,7,D2
10000048,20000562,30003849,Aubonnie,-2.5890722254839e+17,6.35460697468585e+16,7.88077830191017e+16,-2.5890739520636e+17,-2.58906155684072e+17,6.35460363455213e+16,6.35462761146802e+16,-7.88084120707271e+16,-7.88064885096989e+16,0.01566,0,0,1,0,0,0,0,0.402796,500004,961780514144.0,3802,D2
10000048,20000563,30003850,Alparena,-2.97572565708655e+17,4.6368945154804e+16,1.32641486975884e+17,-2.97575746762897e+17,-2.97568818706475e+17,4.63683514871849e+16,4.63696444419195e+16,-1.32649081134375e+17,-1.32640464379723e+17,1.214,1,0,1,0,0,0,0,0.146572,500004,4308377326016.0,3797,D3
10000048,20000563,30003851,Reschard,-2.81577142879157e+17,5.42087961569098e+16,1.3011026708522e+17,-2.81577371388675e+17,-2.81570987945867e+17,5.42087819964615e+16,5.4209177547829e+16,-1.30110895582122e+17,-1.30106962563815e+17,0.02739,0,0,0,1,0,0,0,0.127918,500004,3191721404112.0,3800,D3
10000048,20000563,30003852,Arderonne,-2.72961560853717e+17,6.17454542007528e+16,1.31883145079349e+17,-2.72961680573436e+17,-2.72957111531444e+17,6.17445861142071e+16,6.17454775594184e+16,-1.31883296732152e+17,-1.31879717730738e+17,0.6692,0,0,0,1,0,0,0,0.174709,500004,2284520996096.0,3799,D3
10000048,20000563,30003853,Mercomesier,-2.77016173965664e+17,5.17493016668987e+16,1.30556326319638e+17,-2.77016685949056e+17,-2.77010426578962e+17,5.17492793827506e+16,5.17495572620429e+16,-1.30557636279841e+17,-1.305535739264e+17,0.5719,0,0,1,0,0,0,0,0.122967,500004,3129685046736.0,3797,D3
10000048,20000563,30003854,Alamel,-2.68022598084612e+17,6.0715637970336e+16,1.33463568436122e+17,-2.68024925000917e+17,-2.6802041233564e+17,6.07154536932958e+16,6.07158110638008e+16,-1.33468681850458e+17,-1.33459206976529e+17,0.3054,0,0,0,1,0,0,0,0.170913,500004,4737436964728.0,6,D3
10000048,20000563,30003855,Mantenault,-2.63950034310866e+17,5.86555027026604e+16,1.37864644035804e+17,-2.63953084050069e+17,-2.63949652557258e+17,5.86554757851258e+16,5.86557177352969e+16,-1.37865925979272e+17,-1.37863843359504e+17,0.06958,0,1,0,0,0,0,0,0.13715,500004,1715746405440.0,8,D3
10000048,20000563,30003856,Athounon,-2.77514437255917e+17,5.47457050844602e+16,1.40802534700403e+17,-2.77516329817548e+17,-2.77510623492364e+17,5.47453635965066e+16,5.47463884111261e+16,-1.40804342084589e+17,-1.4079929328154e+17,0.04922,0,1,0,0,0,0,0,0.076206,500004,2853162591728.0,7,D3
10000048,20000563,30003857,Odamia,-2.63453301240834e+17,6.61483977320213e+16,1.33433361297578e+17,-2.63454381979302e+17,-2.63452915821827e+17,6.61483617924639e+16,6.61484984913368e+16,-1.33435016154053e+17,-1.33432597752097e+17,0.01084,0,0,1,0,0,0,0,0.220429,500004,1209200977800.0,8,D3
10000049,20000564,30003858,Gousoviba,-2.61113506031548e+17,4.6799276048463e+16,-1.39714665735083e+17,-2.6111376466213e+17,-2.61113356418471e+17,4.67992757929237e+16,4.67992764917039e+16,1.39713360823194e+17,1.39716812806145e+17,0.0384,1,0,0,1,1,1,0,0.901234,500008,1725991475472.0,3802,B
10000049,20000564,30003859,Neyi,-2.66800923119808e+17,6.47160093829039e+16,-1.46946428292503e+17,-2.66804884014448e+17,-2.66799017626029e+17,6.47159609472359e+16,6.47160326858325e+16,1.46944573310898e+17,1.46951658635128e+17,0.6854,0,1,0,0,0,0,0,0.809547,500008,3542662114800.0,3799,B
10000049,20000564,30003860,Kihtaled,-2.68569857853735e+17,4.78813563258406e+16,-1.41975801732434e+17,-2.68570363927369e+17,-2.68568744421393e+17,4.78813210813166e+16,4.78813722301767e+16,1.41974894984142e+17,1.41978164796078e+17,0.3838,0,0,0,1,0,0,0,0.913252,500008,1634905968168.0,9,B
10000049,20000564,30003861,Ipref,-2.7200711533298e+17,4.51166714268238e+16,-1.34745407545273e+17,-2.72008568347513e+17,-2.72002736135285e+17,4.51158946310799e+16,4.51169291668441e+16,1.34742659970656e+17,1.3474561638754e+17,0.08142,0,0,1,0,0,0,0,0.899686,500008,2916106114048.0,3798,B
10000049,20000564,30003862,Agil,-2.77704243434914e+17,5.70299622962774e+16,-1.39460016468298e+17,-2.77708068835636e+17,-2.77704242868814e+17,5.70297945078752e+16,5.70299628623774e+16,1.39452969825903e+17,1.39461707298343e+17,0.1363,1,0,0,1,0,0,0,0.853896,500008,4368736219768.0,7,B
10000049,20000564,30003863,"Khanid Prime",-2.69767343565589e+17,4.96099416131368e+16,-1.47269187078713e+17,-2.69769215700022e+17,-2.69766041575626e+17,4.96096049243333e+16,4.96101764909862e+16,1.47268805396417e+17,1.47272132256802e+17,0.2905,0,1,0,0,0,0,0,0.897374,500008,1663430192512.0,3799,B
10000049,20000564,30003864,Jachanu,-2.70323755229779e+17,3.54780890022917e+16,-1.45007300684687e+17,-2.70325878598604e+17,-2.70323233269475e+17,3.54779541059849e+16,3.54781217649667e+16,1.45006066093288e+17,1.45008859887214e+17,0.01638,0,0,1,0,0,0,0,0.853958,500008,1396896962688.0,3800,B
10000049,20000564,30003865,Sazre,-2.77190501377207e+17,3.73259698643276e+16,-1.52510456650701e+17,-2.77194300851831e+17,-2.77188078406885e+17,3.73258692241761e+16,3.73260340440497e+16,1.52509562571296e+17,1.52515251263988e+17,0.0526,1,0,1,0,0,0,0,0.806334,500008,3111222472880.0,7,B
10000049,20000564,30003866,Bukah,-2.83226485006699e+17,5.54213287496641e+16,-1.47555691413295e+17,-2.83230901728792e+17,-2.83219091159584e+17,5.5421306219395e+16,5.54213422148458e+16,1.4755164210113e+17,1.47559992036201e+17,0.1331,1,0,1,0,0,0,0,0.802709,500008,5905284604032.0,7,B
10000049,20000565,30003867,Ervekam,-2.68399826830114e+17,2.37149823263769e+16,-1.18114648994092e+17,-2.68403680679299e+17,-2.6839756333879e+17,2.3714431960313e+16,2.37153055759494e+16,1.18113372119846e+17,1.18117609774415e+17,1.585,1,0,0,1,1,1,0,0.68692,500008,3058670254944.0,3796,B1
10000049,20000565,30003868,Mashtarmem,-2.67565327043172e+17,2.42222209477457e+16,-1.22080435756805e+17,-2.67567485843557e+17,-2.67561355458417e+17,2.42220578537228e+16,2.42225209449889e+16,1.22078966275327e+17,1.22083249360229e+17,0.2293,0,0,0,1,0,0,0,0.706899,500008,3065192570400.0,3802,B1
10000049,20000565,30003869,Sehsasez,-2.7343304528795e+17,2.60383247638041e+16,-1.20062803430452e+17,-2.73434690239769e+17,-2.73430384523654e+17,2.60378589308433e+16,2.60386061514681e+16,1.20062754495764e+17,1.2006578324349e+17,0.1151,0,0,0,1,0,0,0,0.714329,500008,2152858057344.0,3802,B1
10000049,20000565,30003870,Osis,-2.74672023513477e+17,2.84049325662421e+16,-1.17091726112158e+17,-2.74674311409027e+17,-2.74671275460651e+17,2.84047169493543e+16,2.84050033246541e+16,1.17090813666497e+17,1.17092220918628e+17,0.5923,0,0,0,1,0,0,0,0.725774,500008,1517974188144.0,10,B1
10000049,20000565,30003871,Geztic,-2.84996920533356e+17,3.78018681026858e+16,-1.19207991439836e+17,-2.85002315701581e+17,-2.8499671680415e+17,3.78018511257923e+16,3.78023176585986e+16,1.19207051218236e+17,1.19210574420245e+17,0.8129,0,0,1,0,0,0,0,0.733029,500008,2799448715552.0,3801,B1
10000049,20000565,30003872,Yezara,-2.65245042143396e+17,2.67029292135647e+16,-1.23645380345816e+17,-2.65251200907492e+17,-2.65243739844293e+17,2.67028465564232e+16,2.67033219013844e+16,1.23642243173259e+17,1.23647651252351e+17,0.4948,0,0,0,1,0,0,0,0.741844,500008,3730531599280.0,3797,B1
10000049,20000565,30003873,Kahah,-2.77778223703717e+17,2.63229881964105e+16,-1.24819765615985e+17,-2.77779775723093e+17,-2.7777743102037e+17,2.63227356711133e+16,2.63231171723408e+16,1.24819198949126e+17,1.2482012824761e+17,0.01001,0,0,1,0,0,0,0,0.719451,500008,1172351361392.0,8,B1
10000049,20000565,30003874,Saloti,-2.73390140263399e+17,2.29439022251675e+16,-1.27100529632189e+17,-2.73394142156552e+17,-2.73389345956019e+17,2.29438557476949e+16,2.29441397672998e+16,1.27100464057538e+17,1.27103487492867e+17,1.634,0,0,1,0,0,0,0,0.703113,500008,2398100266336.0,3796,B1
10000049,20000565,30003875,Hishai,-2.87470492314944e+17,5.02965128140492e+16,-1.29434704224527e+17,-2.87472472712299e+17,-2.87470076505913e+17,5.02964407403123e+16,5.029685604938e+16,1.29429463931305e+17,1.29442736130475e+17,0.127,1,0,1,0,0,0,0,0.767855,500008,6636099585160.0,7,B
10000049,20000566,30003876,Molea,-2.68213640210782e+17,3.57802353974608e+16,-9.00662248096395e+16,-2.68215558255624e+17,-2.682136079989e+17,3.57798653609045e+16,3.57802416137053e+16,9.00595798740248e+16,9.007068184776e+16,1.913,1,0,1,0,1,1,0,0.71608,500008,5550986867616.0,3801,B1
10000049,20000566,30003877,Gidali,-2.71927632156264e+17,3.48647514966623e+16,-8.89123871618293e+16,-2.71932588017645e+17,-2.71927152081547e+17,3.48642152767076e+16,3.48648034407074e+16,8.89114356362876e+16,8.89136427333988e+16,1.644,0,0,1,0,0,0,0,0.653454,500008,2717968048752.0,3796,B1
10000049,20000566,30003878,Palas,-2.83530734011886e+17,3.22737544701099e+16,-9.05261737366206e+16,-2.83531740892376e+17,-2.83527885376205e+17,3.22737242164732e+16,3.22738402015455e+16,9.05255310206559e+16,9.05292982106911e+16,0.06078,0,0,0,1,0,0,0,0.505996,500008,1927758085184.0,7,B1
10000049,20000566,30003879,Safshela,-2.81289461451764e+17,3.88586744503473e+16,-9.97139993211156e+16,-2.81290797433652e+17,-2.81288413396655e+17,3.88584705203593e+16,3.88588347722896e+16,9.97100471315638e+16,9.97147386175056e+16,0.3176,0,1,0,0,0,0,0,0.667616,500008,2345742970904.0,6,B1
10000049,20000566,30003880,Reteka,-2.89046207301096e+17,1.97716621779209e+16,-9.42870801784008e+16,-2.89047375765162e+17,-2.89044412499451e+17,1.97715439403129e+16,1.97718435338045e+16,9.42869135399545e+16,9.42875198755448e+16,0.02674,0,0,1,0,0,0,0,0.504487,500008,1481632855744.0,8,B1
10000049,20000566,30003881,Moniyyuku,-2.96948294657163e+17,9.70038724111442e+15,-9.74920384361805e+16,-2.96952195908185e+17,-2.96945395391114e+17,9.69978405655872e+15,9.70083553982375e+15,9.74909955623086e+16,9.74928711283952e+16,0.3383,1,0,0,1,1,1,0,0.568566,500008,3400258535392.0,3801,B1
10000049,20000567,30003882,Lansez,-2.89915813874345e+17,5.3782232040593e+16,-1.4924971891804e+17,-2.89916776812287e+17,-2.89911878808302e+17,5.37815922504593e+16,5.3782389324386e+16,1.49247392944988e+17,1.49249945232912e+17,0.01239,1,0,1,0,0,0,0,0.728674,500008,2449001992768.0,3800,B1
10000049,20000567,30003883,Keberz,-2.95914424814381e+17,6.68115762732623e+16,-1.55835345929147e+17,-2.95914643349388e+17,-2.95913557763944e+17,6.68114230724769e+16,6.6811614914201e+16,1.55832374739046e+17,1.55835681773279e+17,0.6213,1,0,0,1,0,1,0,0.53013,500008,1653517116368.0,10,B1
10000049,20000567,30003884,Nourbal,-3.01985250384314e+17,7.24765787274171e+16,-1.55857798970064e+17,-3.0198680913502e+17,-3.0198255293563e+17,7.24763014138045e+16,7.24767389751361e+16,1.5585384623777e+17,1.55863916276006e+17,0.577,0,1,0,0,0,0,0,0.410644,500008,5035019117904.0,3799,B2
10000049,20000567,30003885,Arzanni,-3.00342617684367e+17,5.83943306248142e+16,-1.52518961144693e+17,-3.00343875887732e+17,-3.00340633686194e+17,5.83942540024125e+16,5.8394451449089e+16,1.52518587413655e+17,1.52519721471424e+17,0.05228,1,0,0,1,0,0,0,0.551305,500008,1621100769088.0,6,B1
10000049,20000567,30003886,Ashmarir,-3.08741555819501e+17,5.34199294078165e+16,-1.58265394712289e+17,-3.08741918870318e+17,-3.08740358192103e+17,5.34197589095199e+16,5.34199810926112e+16,1.58265150215189e+17,1.58267554829097e+17,0.02932,1,0,0,1,0,0,0,0.423365,500008,1202306953552.0,8,B2
10000049,20000567,30003887,Kaira,-3.08437659942342e+17,6.29362994239853e+16,-1.67301198789634e+17,-3.08438584832162e+17,-3.08437169807959e+17,6.29362917615852e+16,6.29363147435719e+16,1.67296832385343e+17,1.67301954991953e+17,0.01157,1,0,1,0,0,1,0,0.329922,500008,2561303305184.0,3800,B2
10000049,20000568,30003888,Badivefi,-2.79872712818735e+17,3.15445508982033e+16,-1.62106188956303e+17,-2.79873504133287e+17,-2.79867947969675e+17,3.15437798972461e+16,3.15446789409832e+16,1.62104446967537e+17,1.62106355274013e+17,0.1645,1,0,0,1,0,0,0,0.658747,500008,2778081806080.0,8,B1
10000049,20000568,30003889,Talidal,-2.83869030420221e+17,2.11584432248199e+16,-1.65063030811188e+17,-2.83875677353539e+17,-2.8386804930696e+17,2.11583352890691e+16,2.1159171107968e+16,1.65061686779282e+17,1.65064022080242e+17,2.629,0,0,1,0,0,0,0,0.509783,500008,3814023289152.0,9,B1
10000049,20000568,30003890,Ashi,-2.78017938608217e+17,3.99343518523226e+16,-1.65882743372371e+17,-2.78019616885522e+17,-2.78014711976237e+17,3.99342586424783e+16,3.99344000204905e+16,1.65880398974105e+17,1.65882932968256e+17,0.07841,0,1,0,0,0,0,0,0.674511,500008,2452454642544.0,3798,B1
10000049,20000568,30003891,Tzashrah,-2.78194473068546e+17,3.13532531221034e+16,-1.72656028368668e+17,-2.78194588038609e+17,-2.78193492876947e+17,3.1353092714888e+16,3.13532718443985e+16,1.72655693095296e+17,1.72656552175895e+17,0.0176,0,0,0,1,0,0,0,0.534552,500008,547580830816.0,3802,B1
10000049,20000568,30003892,Efa,-2.79044245631439e+17,4.47521738355625e+16,-1.83634064635505e+17,-2.79048285182593e+17,-2.79040059001527e+17,4.47518939827239e+16,4.47524632535329e+16,1.8362831562941e+17,1.83635464094188e+17,0.02172,0,0,0,1,0,0,0,0.42617,500008,4113090532656.0,3800,B2
10000049,20000568,30003893,Moro,-2.75138505304348e+17,5.10237359928386e+16,-1.82275640940119e+17,-2.75139490669228e+17,-2.75136157966219e+17,5.10235396229416e+16,5.10242021647636e+16,1.82275490647161e+17,1.82276529397042e+17,0.3773,0,0,1,0,0,0,0,0.458057,500008,1666351504720.0,9,B1
10000049,20000568,30003894,Sabusi,-2.7575197653121e+17,3.54201725130135e+16,-1.77137219832397e+17,-2.75753397709219e+17,-2.75751424786893e+17,3.542013768452e+16,3.54202615179738e+16,1.77136401583774e+17,1.77137471951759e+17,0.01406,0,0,1,0,0,0,0,0.505127,500008,986461162752.0,3798,B1
10000049,20000568,30003895,Ainsan,-2.88180602843029e+17,1.67363529882229e+16,-1.61689645318425e+17,-2.88183757597948e+17,-2.88178794649079e+17,1.6736193813843e+16,1.67366296929106e+16,1.61685229650014e+17,1.6169035001657e+17,0.04486,0,0,1,0,0,0,0,0.473062,500008,2560183278352.0,3800,B1
10000049,20000569,30003896,Claini,-3.12898193431859e+17,6.17538120269349e+16,-1.58220503343892e+17,-3.12898707105783e+17,-3.12894977358366e+17,6.17535114646915e+16,6.17538600335877e+16,1.58219867622977e+17,1.58221333780879e+17,0.4599,1,0,1,0,0,0,0,0.340748,500008,1864873708320.0,3803,B2
10000049,20000569,30003897,Gehi,-3.16433443868534e+17,6.39092180814723e+16,-1.56852309779851e+17,-3.16435457894412e+17,-3.16433202984403e+17,6.39091296656325e+16,6.39092286625696e+16,1.56852024563643e+17,1.56852942344573e+17,0.062,0,0,0,1,0,0,0,0.296805,500008,1127455004064.0,7,B2
10000049,20000569,30003898,Seshala,-3.1809546916803e+17,6.33202391433159e+16,-1.5402156396775e+17,-3.18097126745483e+17,-3.18094239004879e+17,6.33200475543728e+16,6.3320498224866e+16,1.54018987197321e+17,1.54022551976725e+17,0.02576,0,0,1,0,0,0,0,0.291822,500008,1782389701936.0,8,B2
10000049,20000569,30003899,Vezila,-3.25515478257972e+17,5.09302305202695e+16,-1.49990389712079e+17,-3.25520393542894e+17,-3.25511982489574e+17,5.09301486424881e+16,5.09303456451659e+16,1.49986441236304e+17,1.49992202491119e+17,1.372,0,0,1,0,0,0,0,0.265951,500008,4205526660064.0,10,B2
10000049,20000569,30003900,Ham,-3.32401322730359e+17,4.32694191950702e+16,-1.42504007315672e+17,-3.32401684361027e+17,-3.32399395796393e+17,4.3269172327976e+16,4.32694655251973e+16,1.42503702812489e+17,1.42505456814261e+17,0.1745,1,0,0,1,0,0,0,0.241894,500008,1144282316768.0,3803,B3
10000049,20000569,30003901,Upt,-3.3822807815258e+17,5.20707503247037e+16,-1.53362951240369e+17,-3.38228151873245e+17,-3.38226634095598e+17,5.20705058350006e+16,5.20707628085275e+16,1.53361523518451e+17,1.53363683862138e+17,0.09336,0,1,0,0,0,0,0,0.146071,500008,1080171843296.0,3799,B3
10000049,20000569,30003902,Hemouner,-3.0853597660031e+17,8.51601482905581e+16,-1.57056241070096e+17,-3.0853856617407e+17,-3.08534015764703e+17,8.51598209455203e+16,8.51603943285733e+16,1.57054989512427e+17,1.57061158225896e+17,0.2142,0,1,0,0,0,0,0,0.237806,500008,3084356734928.0,3798,B3
10000049,20000570,30003903,Afnakat,-3.00991283979697e+17,4.50432052164781e+16,-1.47798672749741e+17,-3.00992712131308e+17,-3.00990226204735e+17,4.50431469565824e+16,4.50432838733992e+16,1.47796863122975e+17,1.47799375618194e+17,0.1044,1,0,0,1,0,0,0,0.598788,500008,1256247609152.0,3799,B1
10000049,20000570,30003904,Col,-3.06244206768279e+17,3.90983084209191e+16,-1.4644848870248e+17,-3.06244675993064e+17,-3.06242459494542e+17,3.90980074735437e+16,3.90983892401432e+16,1.46445304550718e+17,1.46449033130258e+17,0.07985,0,0,0,1,0,0,0,0.52679,500008,1864289770304.0,3798,B1
10000049,20000570,30003905,Chamemi,-3.11352965142011e+17,1.98030399040792e+16,-1.42264189415265e+17,-3.11353539977646e+17,-3.11352308987027e+17,1.98029928887174e+16,1.98030810922736e+16,1.42263850250577e+17,1.42265746646084e+17,0.01369,0,0,0,1,0,0,0,0.444911,500008,948197753176.0,3798,B2
10000049,20000570,30003906,Firbha,-3.0055949699305e+17,4.30767572501688e+16,-1.52715609174373e+17,-3.00563326397846e+17,-3.00558396953332e+17,4.3076525130075e+16,4.30768245395374e+16,1.52713700487348e+17,1.5271711335904e+17,0.08087,0,1,0,0,0,0,0,0.579824,500008,2464722257088.0,3798,B1
10000049,20000570,30003907,Tegheon,-3.14648471248547e+17,3.1377145279536e+16,-1.46955742037532e+17,-3.14648839443904e+17,-3.14645142768484e+17,3.13770620872289e+16,3.13771544887004e+16,1.46949819498129e+17,1.46959088304873e+17,0.02747,1,0,1,0,0,0,0,0.413441,500008,4634403372080.0,3800,B2
10000049,20000570,30003908,Bashyam,-3.09324922905268e+17,1.48849464741207e+16,-1.37675043848002e+17,-3.09325379050068e+17,-3.09319220497849e+17,1.48848663816046e+16,1.48849528813686e+16,1.37671947058551e+17,1.3767596443119e+17,0.1944,0,0,1,0,0,0,0,0.471126,500008,3079276109344.0,3798,B1
10000049,20000570,30003909,Parses,-3.07644064122668e+17,1.5751360327819e+16,-1.34252750158223e+17,-3.07648564176779e+17,-3.07643717265508e+17,1.57507353945193e+16,1.57514086707282e+16,1.34251435468902e+17,1.34254132673273e+17,0.1653,0,0,0,1,0,0,0,0.498691,500008,2423455635456.0,8,B1
10000049,20000570,30003910,Balanaz,-3.15723921885002e+17,-6.34324421042292e+15,-1.21973401256778e+17,-3.15723985789101e+17,-3.15715260618481e+17,-6.34324928174714e+15,-6.34256532854153e+15,1.21972500195518e+17,1.21977609594424e+17,0.02328,0,1,0,0,0,0,0,0.564065,500008,4362585310304.0,3800,B1
10000049,20000571,30003911,Edani,-2.98489756249587e+17,8.73431783166746e+15,-1.09630813056183e+17,-2.98491224482953e+17,-2.98489008761457e+17,8.73409052125789e+15,8.73443333847829e+15,1.0962720147316e+17,1.09631540466069e+17,0.195,1,0,0,1,0,0,0,0.581289,500008,2169496454504.0,3797,B1
10000049,20000571,30003912,Danera,-3.03245122003047e+17,1.91657923659647e+16,-1.14123047119792e+17,-3.03245183845233e+17,-3.03242278905103e+17,1.91653009405516e+16,1.91658030465574e+16,1.14119303347126e+17,1.14125183924495e+17,0.4687,0,0,0,1,0,0,0,0.56257,500008,2940288684384.0,3797,B1
10000049,20000571,30003913,Bomana,-3.06281108620674e+17,2.49899270504437e+16,-1.2775062315245e+17,-3.06282028056382e+17,-3.06279829157665e+17,2.49897526331021e+16,2.49901697719925e+16,1.27748699632917e+17,1.27750773272365e+17,0.03494,0,0,1,0,0,0,0,0.537512,500008,1099449358656.0,3798,B1
10000049,20000571,30003914,Rahabeda,-3.02493695525304e+17,3.40649440432421e+16,-1.2016631400954e+17,-3.02494983494459e+17,-3.02490053952963e+17,3.40648197292727e+16,3.4065292361248e+16,1.20164285663334e+17,1.2016918615929e+17,0.5,0,0,1,0,0,0,0,0.561439,500008,2464770748128.0,3797,B1
10000049,20000571,30003915,Aurejet,-3.10308118909967e+17,2.59660131426992e+16,-1.32106262978565e+17,-3.10312229439849e+17,-3.10305764607163e+17,2.59659884802696e+16,2.59660564793788e+16,1.32105128024879e+17,1.32107849864797e+17,0.1572,0,0,1,0,0,0,0,0.500672,500008,3232416343008.0,6,B1
10000049,20000571,30003916,Rilera,-3.16303728265468e+17,2.45035947098605e+16,-1.3368171311885e+17,-3.16304005537259e+17,-3.16297267827805e+17,2.45035703220045e+16,2.45041628006389e+16,1.33669428426789e+17,1.33689827135177e+17,1.238,1,0,0,1,0,0,0,0.449848,500008,10199354194176.0,3798,B2
10000049,20000572,30003917,Amafi,-3.32040867554155e+17,3.08091027399521e+16,-1.3834928247967e+17,-3.32050015445434e+17,-3.32039464693267e+17,3.08089639273452e+16,3.08100079081587e+16,1.38342237587348e+17,1.38352166627562e+17,0.02205,1,0,0,1,0,0,0,0.293426,500008,5275376083136.0,3800,B2
10000049,20000572,30003918,Hakana,-3.28478337996599e+17,3.55875657170742e+16,-1.36498054260709e+17,-3.28479515868667e+17,-3.28475741843155e+17,3.55873634065644e+16,3.55880121297593e+16,1.36494913558398e+17,1.36500699617748e+17,0.04563,0,0,1,0,0,0,0,0.315993,500008,2893029674816.0,3800,B2
